timestamp,site_packet_loss_percent,site_latency_ms,site_jitter_ms,site_throughput_mbps,site_availability_percent,site_requests_total,site_error_rate_percent,site_cpu_usage_percent,site_memory_usage_percent,site_bandwidth_utilization_percent,site_alarms_count,site_historical_events_count,site_call_setup_time_ms,site_dropped_sessions_total,site_sla_compliance_percent,site_geo_latitude,site_geo_longitude,site_anomaly_score,site_topology_links,site_predicted_traffic_mbps
2025-08-27T00:02:43.668797,2.376219272186455,96.00320554048963,20.16402426853731,988.6418807376881,98.26315182776732,342.0,3.983127151524805,14.614105928509105,83.4001033150878,41.816490299323334,9.0,460.0,209.54157838050497,31.0,97.14384846533815,30.05,31.25,0.4593094250456976,2.0,1153.0991270901382
2025-08-27T00:07:34.448484,0.030943606841086768,27.976108720536846,49.185394225696896,345.6613100066554,98.25899829467797,889.0,4.107702951766799,88.48581495236385,81.8878077174495,84.51693911115431,3.0,291.0,704.3591083311227,31.0,91.80953375515843,30.05,31.25,0.6192266171557541,1.0,922.1691938207965
2025-08-27T00:12:25.153954,4.691583666765513,140.2215990359546,38.06513203662731,511.14823496113644,96.60594143098383,532.0,1.4558240052812599,33.735262329769704,52.05887959781726,31.068203797984648,0.0,379.0,795.8322775630658,21.0,93.00570799811175,30.05,31.25,0.17778079649763667,9.0,596.2538267902697
2025-08-27T00:17:16.142022,0.37470599395677207,101.82070604082917,12.328622483056172,996.538557830035,95.13141734967243,443.0,0.5354785975930759,21.799104270546152,86.22151424136047,66.11717995293742,0.0,79.0,529.9396161015013,0.0,90.02198958947507,30.05,31.25,0.4446004591662668,3.0,934.3051551214979
2025-08-27T00:22:06.795619,3.850647717325439,165.8867272583999,6.7968105143679844,520.1589315284428,96.88681372608747,990.0,2.577180342825921,17.436504332266907,76.4824112231784,20.481775389414715,1.0,185.0,295.64034064171364,44.0,93.42910560607505,30.05,31.25,0.11139600243004433,13.0,1158.6394974526074
2025-08-27T00:26:57.253937,2.8641860789585047,163.79680139695753,20.73180792008725,366.02682980021393,98.4316071683857,463.0,2.3170842645847523,47.97522663075768,24.53206296143394,56.54659764077584,10.0,61.0,935.7822159630234,4.0,95.56485615912742,30.05,31.25,0.04830245814817058,7.0,323.1939000550593
2025-08-27T00:31:47.445419,3.9345263262642365,173.09684219816538,24.941710091279745,81.53166528980903,98.0923881735387,986.0,1.6141923390352042,63.795034297133846,89.91405505160465,94.79377913284334,4.0,202.0,576.5498203804208,35.0,94.92408935993183,30.05,31.25,0.2269948530823791,16.0,818.7920553986842
2025-08-27T00:36:37.437921,1.3286235766575767,127.21908923491957,43.140234455067905,228.72014105284606,99.90346474884561,251.0,3.254912070804835,38.378870600969826,62.55168073469204,73.66697141669185,10.0,119.0,914.3198924622158,25.0,91.1065486447578,30.05,31.25,0.7965929419147139,7.0,617.0763017224716
2025-08-27T00:41:27.398233,3.433765817098599,22.640191542880267,16.795007908721043,524.9887457867673,99.79720481705453,865.0,4.312257701864127,77.22558643793607,34.72261087448314,99.00366249958805,8.0,348.0,141.57041651773037,36.0,91.71033346974161,30.05,31.25,0.4634189291485188,17.0,369.45645487747595
2025-08-27T00:46:17.302617,1.38720714851224,53.7682570526278,0.14406716592587632,97.77964140050133,96.49300495912912,426.0,3.369010415818506,38.095609860698374,43.901233891616755,76.2927726462236,1.0,360.0,212.5957647768257,6.0,99.56179418527383,30.05,31.25,0.16860825366139387,3.0,250.06083188270574
2025-08-27T00:51:07.119526,0.12405343442247474,36.95005581881831,2.32281423212799,179.40336768960938,97.16451042458309,510.0,3.0756930567309904,63.06866117108819,56.55194384259701,56.960554973046925,2.0,498.0,806.4379288015082,47.0,95.61428428665451,30.05,31.25,0.6160153871168583,19.0,957.3469981981772
2025-08-27T12:29:31.597953,1.4420644935816247,58.041536085100354,33.16715678712182,625.4302236107637,99.80505074198426,505.0,4.943134037265494,27.39087056560966,69.18945286130503,56.71822223417907,1.0,262.0,381.3758822290077,10.0,91.8103358775657,30.05,31.25,0.250161170960544,17.0,991.5371542233455
2025-08-27T12:41:27.198907,3.7586893628052938,194.1455844761774,43.069781123615186,631.8720867476653,99.57083566831358,322.0,3.320802655446666,25.61936678131356,11.058184812953078,58.3444123211388,10.0,468.0,595.9692463018732,29.0,91.6503484324635,30.05,31.25,0.12186166015806621,20.0,1108.3094228273237
2025-08-27T12:46:33.394243,1.7326881983806708,59.832808437487174,20.6920877243779,786.5973402731839,98.97079572192708,716.0,4.179923584340985,68.7448096351434,55.331148073070224,44.98659770085634,6.0,247.0,923.6954317733897,47.0,91.1587286632725,30.05,31.25,0.610754173480032,4.0,904.2675536953016
2025-08-27T12:51:40.316452,1.266519377363073,74.35565805291304,3.606695346928529,240.25786669290946,99.17946095324173,172.0,2.3822015884874146,51.29626775271226,23.426152359838007,69.04667508856718,0.0,94.0,148.8077545223378,42.0,93.7591853031542,30.05,31.25,0.8254083061846385,6.0,186.18811027348838
2025-08-27T12:56:49.253362,2.5885135635565004,48.36613154668969,17.013420555832376,631.390082533157,95.76669302220358,586.0,1.3405375563637194,88.37219273938587,56.20867396834676,15.53567818122212,4.0,380.0,430.44407195482404,16.0,98.851016044887,30.05,31.25,0.5531524759286413,2.0,1184.8159422316571
2025-08-27T13:02:01.517594,1.7455856394965545,58.15470325688173,31.427866265601207,598.4069630486374,95.60784439631949,515.0,1.149021857228676,31.582641308648594,12.083431335029395,35.97620735254495,6.0,137.0,728.3365394308845,42.0,99.49644655989093,30.05,31.25,0.7425632128796446,13.0,494.52977059240857
2025-08-27T13:07:10.833021,3.42410753882665,117.42896342124492,38.72147206345022,520.6393024341052,96.90176741993261,239.0,0.02667869207877316,87.10833017362914,88.85248634559998,75.83175738579178,9.0,76.0,556.1501596653068,13.0,94.92967883766116,30.05,31.25,0.6088301567173352,11.0,852.261597443239
2025-08-27T13:12:20.086497,2.522707909460109,166.69475570252354,2.5560166979480714,348.6900412797671,97.08484244024137,428.0,2.87023470538223,27.869798706881895,45.426081287245964,92.23523635735624,5.0,189.0,599.3031327434014,28.0,91.12248210346148,30.05,31.25,0.19536533531335454,8.0,377.80166655961625
2025-08-27T13:17:29.230511,0.9820863132237151,111.79376710465651,10.185882861833345,956.8845634746077,99.02596156442614,118.0,3.5242095526486055,62.76785723588346,28.244116432909863,18.111672637588537,4.0,471.0,576.0141650120695,49.0,91.21056490499872,30.05,31.25,0.38851757846656854,17.0,1128.503938814257
2025-08-27T13:22:38.499340,3.7518527376457103,45.994470978493226,10.41873177039494,790.698002744198,96.47229270794209,793.0,1.2006478112516261,71.21924504543648,10.382695844297922,95.25070643151936,0.0,304.0,674.5580809461446,44.0,97.22269402803958,30.05,31.25,0.25063560158013054,1.0,1111.1338573830483
2025-08-27T13:27:51.467574,1.2023085431255887,102.6289278967552,36.68271053436732,636.6426673502932,98.30050850856922,512.0,4.279852362342197,65.48863957177136,67.33037140700178,44.17233013728295,10.0,139.0,840.055874714603,11.0,99.76192339251381,30.05,31.25,0.7667730166475651,3.0,188.44670378736205
2025-08-27T14:36:08.859902,0.5116399148622414,159.86218844490242,31.980768217641533,572.4253364380821,99.78258627090028,847.0,1.8504384932078044,51.44824814099232,79.80951623449658,92.8702088698258,7.0,251.0,581.3799083264519,33.0,98.85432139019494,30.05,31.25,0.47052545395043144,17.0,1179.6252825807921
2025-08-27T14:41:24.396771,0.9110018718872348,50.84239593693293,45.27701740090375,903.1400357695682,95.43903391953901,282.0,0.7769348828874872,22.873153606333638,27.967090066176475,72.8205200662162,0.0,250.0,794.5722099795889,16.0,99.45808872912484,30.05,31.25,0.2420688145724702,5.0,1146.4148747931067
2025-08-27T14:46:40.053437,1.1694971354654786,20.400043837346768,40.249712056394124,674.2589245472699,98.96672401796286,697.0,4.5657409509636455,82.65296862055504,34.501284890256755,83.94621638268413,5.0,219.0,425.1600680982972,3.0,99.51385483700102,30.05,31.25,0.6921230287955846,15.0,782.0349020761898
2025-08-27T14:51:56.417279,0.6444882454145973,103.41487374161007,16.63769614945876,536.6828256438946,97.52756766833994,555.0,1.5573562439806776,42.91101848220088,43.184975377270476,98.83252076836031,3.0,414.0,443.257657700963,16.0,98.23570957214537,30.05,31.25,0.1954327142687804,11.0,248.5717638943623
2025-08-27T14:57:12.617655,0.707830818569517,185.03257866310557,21.90291974497593,760.4667493030461,95.95570234865679,235.0,0.15402731223942867,12.04229846590887,38.81554967703846,27.117896796091824,3.0,326.0,368.8474389118145,26.0,99.37273524837124,30.05,31.25,0.6649647960226626,1.0,1093.073593641437
2025-08-27T15:02:33.584974,0.5228351631972494,62.27189280595649,12.45667283495579,236.11883573680964,99.01094977028389,538.0,2.266951396057894,88.00695770225276,88.74623556521742,42.43283979577509,6.0,259.0,239.9691797337106,29.0,91.46970028432246,30.05,31.25,0.6382382509331166,15.0,300.41897730423045
2025-08-27T15:08:04.865059,3.3145719969496854,170.09920578815837,21.479045926885725,350.18610146148114,99.7244067475357,433.0,1.8959457045586543,53.57346795246262,54.395579496413504,95.25335516558496,8.0,287.0,666.1662361135312,21.0,97.19870083948463,30.05,31.25,0.47575397729088975,9.0,856.8908584220821
2025-08-27T15:13:22.894933,1.4045234942674067,45.160726328233835,25.249799431383963,877.9040872816315,98.15185234648462,803.0,3.9215022632228984,35.17604092918169,76.74147939858686,30.719524465739422,3.0,87.0,326.3281485824203,49.0,93.8729260627,30.05,31.25,0.6491651737925788,12.0,327.28098399125065
2025-08-27T15:18:33.821125,0.8284508830363463,100.8558421083441,14.610964799553633,710.0845848313294,96.22842921534755,606.0,4.682973981238648,27.873584827259332,65.56271782804205,99.47095953204746,1.0,308.0,750.3206898507286,11.0,93.15616967661907,30.05,31.25,0.48201227272029357,11.0,946.0439629613564
2025-08-27T15:23:44.596266,4.4814104845027956,44.33254688219732,11.17943261018009,149.10314929218825,96.63729614867647,628.0,3.5251623187247185,50.883231276656325,45.00212893030647,37.118133890704556,5.0,209.0,301.02570508720385,20.0,96.29491987227006,30.05,31.25,0.09978644700573303,8.0,1017.4424679521197
2025-08-27T15:28:56.926316,2.1151796921739625,10.141570435224189,4.638664271519061,775.5908961492026,97.5240686853262,425.0,4.281729937688786,79.2960013205309,39.07424687107728,18.733545164822274,3.0,377.0,737.195071118051,2.0,94.39620939220212,30.05,31.25,0.5375027577284094,10.0,608.8999578662248
2025-08-27T15:34:10.130967,3.5001869111129764,76.34087856999786,19.20647091623141,477.27012778081144,97.00942779005582,570.0,0.5676115473889892,62.0622031472167,26.788131589552584,24.13016509966711,2.0,485.0,924.922736431738,19.0,90.54503015337875,30.05,31.25,0.65231161723171,9.0,1021.64611468746
2025-08-27T15:39:48.329192,4.253676923895438,74.30455199012033,7.465653857963389,285.5611260623364,95.37481254933274,970.0,3.2919587935777184,78.3476993630917,83.53351370047162,61.82372572646209,7.0,251.0,519.1608339579784,12.0,91.6069703802402,30.05,31.25,0.29764585326513127,8.0,1037.9123583715457
2025-08-27T15:45:03.101471,4.233670819648674,59.14724850081259,29.40443536806585,616.6143027394093,98.75608755151214,247.0,3.4546111496391507,69.59377744888695,67.27120424078316,37.24153563519408,1.0,309.0,573.224290570367,38.0,99.80231058663844,30.05,31.25,0.8475034864277505,1.0,79.3374004593125
2025-08-27T15:50:16.838167,2.6069545680194564,101.63985259517867,16.557722357701145,842.2286061100556,97.59324881693063,429.0,2.862514286342214,52.80257032099002,50.26212873388541,34.60453336630665,3.0,212.0,352.751925868553,32.0,97.22010040008627,30.05,31.25,0.04723420193564709,1.0,793.1896482625485
2025-08-27T15:56:19.839906,2.1951002343387898,139.96204318912987,17.286835169333592,229.50717934318283,97.99487137080803,528.0,4.119564507829151,74.74264874554908,23.310532321616797,27.077248978921805,1.0,81.0,990.2417483855652,19.0,96.4571445160665,30.05,31.25,0.7053758762916748,14.0,294.56355700784945
2025-08-27T16:01:37.942423,2.891406422120198,198.33641882710558,12.05424679122904,697.0262120183113,98.71457910754089,720.0,0.43086178125249064,75.56111801582712,63.29856254744105,92.20610162538637,9.0,440.0,168.08701484434306,15.0,98.51207733214959,30.05,31.25,0.7553861457622554,11.0,539.8287641630565
2025-08-27T16:06:59.763686,1.6172631912542075,36.18591663018944,11.453077785144483,695.9820461699036,95.47247556895849,500.0,2.5435891674377857,72.83760578560582,11.711696257111486,68.2123509944839,1.0,413.0,919.0084977688522,39.0,92.09137198022094,30.05,31.25,0.49584235241580565,5.0,180.91345856264846
