timestamp,site_packet_loss_percent,site_latency_ms,site_jitter_ms,site_throughput_mbps,site_availability_percent,site_requests_total,site_error_rate_percent,site_cpu_usage_percent,site_memory_usage_percent,site_bandwidth_utilization_percent,site_alarms_count,site_historical_events_count,site_call_setup_time_ms,site_dropped_sessions_total,site_sla_compliance_percent,site_geo_latitude,site_geo_longitude,site_anomaly_score,site_topology_links,site_predicted_traffic_mbps
2025-08-26T22:23:39.090804,0.42014011344345237,139.43643260835756,37.16860861708959,754.9888654482353,96.25280265741596,807.0,4.836943425222671,33.53221999948725,82.72241711363378,61.22520320988588,10.0,267.0,779.5825802765172,17.0,94.31981468676746,30.05,31.25,0.8588071018837855,12.0,653.6216454499325
2025-08-26T22:28:33.371539,2.884682366307965,64.407839768729,43.43675033101015,808.7734172150844,99.52956310073387,249.0,1.5891808307249229,70.66381749655852,66.32980654177271,32.85941693289459,1.0,277.0,975.2180670755157,50.0,96.58856841473188,30.05,31.25,0.7426296068142331,20.0,848.9683943182422
2025-08-26T22:33:26.865617,2.9394185694033976,63.218592011822665,49.221254790276134,111.76084581738861,96.36768025930671,432.0,3.0269207537982052,28.98280491804087,38.5989678101701,17.4855419922108,1.0,469.0,217.20261531019932,28.0,93.58693474237202,30.05,31.25,0.7649828775187938,17.0,591.4612684155439
2025-08-26T22:38:19.506230,0.4950948637490632,52.83906895241241,17.978707176248037,511.6343840340872,96.26063198855238,418.0,3.8899971592621485,21.213454598330426,17.97801118326447,23.99616540657307,5.0,53.0,552.5300852820003,35.0,96.90075721063707,30.05,31.25,0.28947938835525566,2.0,125.00656158466606
2025-08-26T22:42:45.637941,0.30408589808514075,192.99120377326085,0.5879046081308126,189.85727536050467,98.46560241348725,934.0,0.5722660887765812,10.654858624065398,85.26364362520144,74.11129697268234,1.0,64.0,386.4990386634189,49.0,98.55124475581108,30.05,31.25,0.1559757919120992,18.0,582.8462882093947
2025-08-26T22:51:04.008121,0.8166238332181175,41.631746295978736,29.040851603662126,342.7762676002764,95.81818058081477,351.0,2.094411493660498,62.19544806667643,40.86343017163759,96.27286103829033,8.0,500.0,989.6575662461785,6.0,91.3339469632045,30.05,31.25,0.6493934380816189,15.0,120.32068619805868
2025-08-26T22:59:40.966270,1.8124846837294024,54.91384363580807,32.497159363301684,678.108077904714,98.38295194913064,191.0,3.039950850500743,64.01675527670133,16.926247983376655,27.577976232770784,4.0,466.0,605.210762703624,43.0,96.39619418859446,30.05,31.25,0.5649973271960312,2.0,137.52822580068005
2025-08-26T23:04:32.358765,3.2920781852482355,112.48538884476757,17.197604252952665,986.5669619847379,96.5135071061571,473.0,0.9748411609869817,55.9702664775692,70.5465894045783,55.608107781586526,5.0,101.0,136.63058301229472,42.0,92.03765346402456,30.05,31.25,0.029729586539774866,4.0,288.4991156426382
2025-08-26T23:09:23.660692,2.176382298053416,70.42253237584248,34.101746241853014,299.255993193717,96.61479836700263,626.0,0.6970112636408243,30.921131285768915,78.74281251016276,95.08233509153547,7.0,482.0,582.5555572206013,40.0,96.07992368348668,30.05,31.25,0.3373855212099681,10.0,1134.9076653979666
2025-08-26T23:14:14.989416,0.9453793113876829,67.09842363654053,28.296021594561356,300.9927454591751,99.98661740683859,172.0,0.6284068612329308,36.47645794236024,69.1942558736132,74.98726403786452,10.0,146.0,951.2837812022989,3.0,93.59374743900221,30.05,31.25,0.41670054226445186,1.0,1035.4560461806927
2025-08-26T23:19:06.197590,3.03329807681765,20.238962105166387,49.78795991411353,827.4882977245414,98.86731419525111,861.0,3.5066148577719636,53.36300554902472,34.287986627133975,57.464609040118944,1.0,395.0,648.589810675539,5.0,93.4568432131613,30.05,31.25,0.1675909229512056,13.0,147.71371359547604
2025-08-26T23:23:57.220766,0.1781702164372867,23.06047472549528,21.721749830336506,952.9717626219608,98.93645946072937,330.0,3.9017454161407645,76.54115577687595,61.587601306436575,32.97572829460052,6.0,453.0,635.8293486525903,45.0,93.23197556363506,30.05,31.25,0.13001488187820842,4.0,281.65778201288913
2025-08-26T23:28:48.209620,2.978177366391435,169.79429546858933,7.39024383581719,559.0008567895004,97.75571911091663,958.0,2.974867457441426,82.43605950375431,56.75763569640917,64.57303752651977,2.0,258.0,143.79501028230825,26.0,94.59283503611705,30.05,31.25,0.6209818728438333,16.0,872.3352725007857
2025-08-26T23:33:39.188864,0.7841598261632021,152.66463578230997,15.919550845507985,356.3999680966036,98.43974916642722,473.0,1.2194174846040118,52.257254345074884,53.05304783821717,71.58208921000261,4.0,397.0,886.4848218968081,37.0,98.31833015276965,30.05,31.25,0.24790234555056068,14.0,185.80007825522165
2025-08-26T23:38:30.113549,0.5320197961782841,95.64433381373635,20.591498846171895,796.8588814346601,95.18442101587364,621.0,0.39409297881271843,53.61279033756989,51.9724749043104,56.43557200750736,8.0,153.0,550.8518587531628,32.0,93.11120688141963,30.05,31.25,0.5204213905429778,12.0,656.9571415729963
2025-08-26T23:43:20.965110,4.911348194180668,180.42764165630166,31.924620583995456,924.2528500511546,95.75681549044653,176.0,1.6023071283621515,58.27381548149303,74.88105832851551,21.7317333488486,0.0,328.0,144.09397519011824,28.0,94.94828335916606,30.05,31.25,0.44671639298639265,9.0,1182.2803390334213
2025-08-26T23:48:11.635619,4.549970071670365,190.7902053071326,39.567209097164294,355.09894526488716,98.14913496871834,119.0,4.495434242641552,58.3492409084442,67.46267696602237,11.304114001441675,6.0,318.0,443.3389170990012,9.0,96.27562276953593,30.05,31.25,0.49100785868633556,5.0,475.6683129674296
2025-08-26T23:53:02.333504,3.179216935984303,70.90980040427502,24.983749139910845,99.8927070228304,95.40815265826572,182.0,1.8636578508081547,52.508648842586005,46.52559362659953,60.76003787319859,4.0,83.0,362.8372987777786,43.0,97.24776100612743,30.05,31.25,0.9291525755976895,20.0,396.45793091391425
