timestamp,site_packet_loss_percent,site_latency_ms,site_jitter_ms,site_throughput_mbps,site_availability_percent,site_requests_total,site_error_rate_percent,site_cpu_usage_percent,site_memory_usage_percent,site_bandwidth_utilization_percent,site_alarms_count,site_historical_events_count,site_call_setup_time_ms,site_dropped_sessions_total,site_sla_compliance_percent,site_geo_latitude,site_geo_longitude,site_anomaly_score,site_topology_links,site_predicted_traffic_mbps
2025-08-26T22:23:39.158150,4.806061429740607,179.61425352334712,18.758957402714564,517.2264635149692,99.79217588225158,155.0,2.58411716840239,34.04062043233723,51.22271077957312,64.71314693432171,9.0,72.0,179.6147044171235,19.0,93.77660950358225,29.97,31.14,0.6723707652094177,1.0,1115.4376818429512
2025-08-26T22:28:33.417658,2.4669609465708664,12.701615275249456,1.4297004347910813,869.6613936448954,97.17084222789977,627.0,0.8738620903153377,63.92037434129431,69.06421934349734,12.371619398121139,1.0,389.0,429.99693749323455,15.0,97.10466601579915,29.97,31.14,0.2527888333714391,16.0,960.1891321684407
2025-08-26T22:33:26.886179,1.849847523751051,80.60200649675757,25.99347600126712,135.4660158759843,96.19556756049312,145.0,0.9685134044445082,30.781548825191926,36.050834846075816,38.896578207726044,1.0,487.0,721.3582053016465,44.0,92.02367294608788,29.97,31.14,0.4897009235933806,15.0,761.1805396251544
2025-08-26T22:38:19.525471,1.9084323021170602,16.432774948023102,12.555486644647063,247.14979837527991,98.60579477019739,539.0,0.20357355489538764,55.314076097675496,19.56092478570514,72.17554744445766,5.0,103.0,751.6288926468565,28.0,90.30641275314134,29.97,31.14,0.38007978146762333,5.0,410.10106007601877
2025-08-26T22:42:45.675979,4.344391522127507,134.62518088303062,23.234876118243324,55.391316636433736,97.55057604106543,101.0,2.630288322247123,31.73678948500763,10.329120733193768,27.538008865465148,4.0,206.0,605.5981987692129,28.0,90.63547145818706,29.97,31.14,0.4855348626127425,13.0,415.3653836161323
2025-08-26T22:51:04.098080,0.7722142373683749,154.3186941147437,19.673910517870734,141.81578995963255,99.05979077649417,128.0,2.932084871117317,12.057217684507693,74.6566924805491,93.9492730225297,5.0,275.0,616.3604128077569,29.0,95.06271669393668,29.97,31.14,0.31434934052541696,5.0,1158.5285383150463
2025-08-26T22:59:41.000396,4.324239366968394,40.52203583501296,22.446583596524988,739.0979168551207,95.26089750199911,700.0,2.5002439910149277,61.83932835338162,60.485909912489426,37.6435279950773,1.0,326.0,820.3060292712581,44.0,90.10538998869937,29.97,31.14,0.40088038415810634,20.0,1036.8358595878162
2025-08-26T23:04:32.404062,3.9317348912783463,26.837894480631668,36.96107015332654,257.18758345436845,96.41280029875885,337.0,0.2658174459065543,51.34972009025773,75.98618983913175,82.58357745171152,4.0,427.0,460.4055234925892,30.0,91.43368115532246,29.97,31.14,0.05999671096954717,16.0,906.1787537148305
2025-08-26T23:09:23.681071,4.532357434523852,62.95744191575498,38.54816362516015,890.3000474640687,95.41967975696619,592.0,0.11873582579693565,21.91121538779889,73.45363558038287,50.617007169371476,6.0,108.0,398.0203934245416,46.0,93.61303140651168,29.97,31.14,0.1395975592823404,11.0,887.1132968730702
2025-08-26T23:14:15.037607,0.3459632517020189,123.55229226151607,23.873678820330557,80.49190610833773,95.90819559850276,522.0,3.039250587404527,60.257062445099436,54.403777242724054,96.73302985972744,6.0,352.0,217.94931682089765,40.0,93.78116654865848,29.97,31.14,0.3405150671368947,10.0,836.6600679726415
2025-08-26T23:19:06.219764,4.240043180419726,11.15717672814615,24.785799579709693,119.09130291082232,96.66412210886334,204.0,0.27807066642956124,39.31125483468713,23.059566739328154,22.180727890367905,4.0,171.0,129.50151944436186,27.0,95.01702718203478,29.97,31.14,0.3557436093935108,2.0,549.7164165999201
2025-08-26T23:23:57.243676,1.4981477014345168,121.2023025799263,46.658522260608265,419.3797289933661,96.96676478615169,162.0,0.4018568497702457,24.801136574656475,81.24353589837804,51.64758031890715,2.0,424.0,912.0703342357601,12.0,95.6082849507595,29.97,31.14,0.7373470128505859,2.0,989.5761773824021
2025-08-26T23:28:48.250226,4.6096705818532095,36.6304770395588,43.50115113750016,728.15141995325,97.39005247545032,683.0,0.7954369322745491,85.9722690484166,62.83742920897104,96.04321553908893,8.0,84.0,821.4669818641715,9.0,99.48897990038003,29.97,31.14,0.2953367284504551,2.0,1070.4987440074015
2025-08-26T23:33:39.261640,2.0632915174900934,41.714517654119334,46.433871923312054,704.8959230415289,99.35383446146169,365.0,4.469183173403296,62.92193096167964,20.977590513960315,20.084872308315397,9.0,115.0,819.4541384639481,8.0,93.92378899224178,29.97,31.14,0.6235711944612053,6.0,55.175024140279184
2025-08-26T23:38:30.175537,3.7086322582140774,162.63344540497525,49.82188568041062,349.8201065670719,99.59255788030315,343.0,4.900367865652967,74.66390170431458,28.100989572323325,36.71737461205972,8.0,356.0,814.315150160866,20.0,98.62782512938504,29.97,31.14,0.34166415814420137,20.0,466.10484383570105
2025-08-26T23:43:21.005198,3.1965002493620727,109.58476051471678,1.2411387774913352,223.55599051636142,99.84783974324975,779.0,3.5107257270936443,57.75796613725191,23.572546453387375,20.949312472745774,3.0,475.0,102.23292319174328,49.0,94.53826253510981,29.97,31.14,0.7816276092502842,1.0,806.4606184485523
2025-08-26T23:48:11.699318,0.7479516320899432,180.04024823925786,42.35405107593459,647.1058092292761,97.37212017678289,244.0,2.127405930509889,18.786918676672286,40.24864955107884,74.32747927670026,3.0,299.0,312.74078311413086,10.0,98.41490645986369,29.97,31.14,0.9971499391222116,4.0,384.40886484831594
2025-08-26T23:53:02.378261,4.228017115392336,36.339180517027,31.710860708991756,508.5161529964949,98.49883956204937,557.0,0.8204308787499975,30.018089808202273,40.687287639256624,81.2879319466773,10.0,107.0,331.18545595372586,7.0,99.08266522566058,29.97,31.14,0.09209765561328176,18.0,227.59160521257726
2025-08-26T23:57:52.979160,4.083037934177825,155.90280747564742,2.096679008664476,265.89091949008434,99.79154919651032,413.0,3.2644985234445683,45.32261747845098,22.45988131358237,31.501233725284546,8.0,191.0,871.2969709710742,4.0,90.9215873496473,29.97,31.14,0.27496508463048785,19.0,566.8492846815645
